--- Hasil Analisis Kinerja Solver ---

Konfigurasi      : 3.txt (30x30, 135 bom)
Solver Digunakan : Hybrid (Greedy + CSP)
Jumlah Percobaan : 1000

--- Ringkasan Statistik ---
Jumlah Keberhasilan: 687 (68.70%)
Jumlah Kegagalan   : 313
Rata-rata Waktu    : 28.11 ms (untuk percobaan yang berhasil)
Rata-rata Langkah  : 401.87 langkah (untuk percobaan yang berhasil)

--- Rincian Percobaan yang Berhasil ---
Percobaan #476: Waktu = 27 ms, Langkah = 427
Percobaan #477: Waktu = 30 ms, Langkah = 458
Percobaan #478: Waktu = 31 ms, Langkah = 433
Percobaan #479: Waktu = 24 ms, Langkah = 379
Percobaan #480: Waktu = 28 ms, Langkah = 441
Percobaan #481: Waktu = 29 ms, Langkah = 406
Percobaan #482: Waktu = 25 ms, Langkah = 407
Percobaan #483: Waktu = 29 ms, Langkah = 425
Percobaan #484: Waktu = 23 ms, Langkah = 375
Percobaan #485: Waktu = 27 ms, Langkah = 386
Percobaan #486: Waktu = 27 ms, Langkah = 418
Percobaan #487: Waktu = 27 ms, Langkah = 424
Percobaan #488: Waktu = 29 ms, Langkah = 430
Percobaan #489: Waktu = 29 ms, Langkah = 392
Percobaan #490: Waktu = 28 ms, Langkah = 405
Percobaan #491: Waktu = 31 ms, Langkah = 412
Percobaan #492: Waktu = 29 ms, Langkah = 388
Percobaan #493: Waktu = 25 ms, Langkah = 433
Percobaan #494: Waktu = 28 ms, Langkah = 400
Percobaan #495: Waktu = 29 ms, Langkah = 399
Percobaan #496: Waktu = 26 ms, Langkah = 399
Percobaan #497: Waktu = 26 ms, Langkah = 386
Percobaan #498: Waktu = 25 ms, Langkah = 376
Percobaan #499: Waktu = 24 ms, Langkah = 346
Percobaan #500: Waktu = 25 ms, Langkah = 402
Percobaan #501: Waktu = 25 ms, Langkah = 383
Percobaan #502: Waktu = 24 ms, Langkah = 362
Percobaan #503: Waktu = 19 ms, Langkah = 347
Percobaan #504: Waktu = 28 ms, Langkah = 408
Percobaan #505: Waktu = 23 ms, Langkah = 368
Percobaan #506: Waktu = 29 ms, Langkah = 413
Percobaan #507: Waktu = 29 ms, Langkah = 395
Percobaan #508: Waktu = 21 ms, Langkah = 351
Percobaan #509: Waktu = 27 ms, Langkah = 378
Percobaan #510: Waktu = 30 ms, Langkah = 427
Percobaan #511: Waktu = 26 ms, Langkah = 420
Percobaan #512: Waktu = 28 ms, Langkah = 424
Percobaan #513: Waktu = 28 ms, Langkah = 430
Percobaan #514: Waktu = 25 ms, Langkah = 362
Percobaan #515: Waktu = 26 ms, Langkah = 350
Percobaan #516: Waktu = 23 ms, Langkah = 364
Percobaan #517: Waktu = 28 ms, Langkah = 442
Percobaan #518: Waktu = 24 ms, Langkah = 422
Percobaan #519: Waktu = 27 ms, Langkah = 423
Percobaan #520: Waktu = 26 ms, Langkah = 392
Percobaan #521: Waktu = 25 ms, Langkah = 368
Percobaan #522: Waktu = 29 ms, Langkah = 429
Percobaan #523: Waktu = 25 ms, Langkah = 382
Percobaan #524: Waktu = 27 ms, Langkah = 394
Percobaan #525: Waktu = 35 ms, Langkah = 445
Percobaan #526: Waktu = 22 ms, Langkah = 358
Percobaan #527: Waktu = 34 ms, Langkah = 395
Percobaan #528: Waktu = 24 ms, Langkah = 381
Percobaan #529: Waktu = 30 ms, Langkah = 423
Percobaan #530: Waktu = 32 ms, Langkah = 435
Percobaan #531: Waktu = 23 ms, Langkah = 390
Percobaan #532: Waktu = 31 ms, Langkah = 409
Percobaan #533: Waktu = 26 ms, Langkah = 425
Percobaan #534: Waktu = 26 ms, Langkah = 410
Percobaan #535: Waktu = 28 ms, Langkah = 392
Percobaan #536: Waktu = 28 ms, Langkah = 423
Percobaan #537: Waktu = 31 ms, Langkah = 417
Percobaan #538: Waktu = 26 ms, Langkah = 408
Percobaan #539: Waktu = 25 ms, Langkah = 400
Percobaan #540: Waktu = 28 ms, Langkah = 423
Percobaan #541: Waktu = 33 ms, Langkah = 404
Percobaan #542: Waktu = 29 ms, Langkah = 412
Percobaan #543: Waktu = 30 ms, Langkah = 415
Percobaan #544: Waktu = 26 ms, Langkah = 407
Percobaan #545: Waktu = 27 ms, Langkah = 390
Percobaan #546: Waktu = 30 ms, Langkah = 400
Percobaan #547: Waktu = 26 ms, Langkah = 398
Percobaan #548: Waktu = 26 ms, Langkah = 396
Percobaan #549: Waktu = 29 ms, Langkah = 422
Percobaan #550: Waktu = 26 ms, Langkah = 405
Percobaan #551: Waktu = 23 ms, Langkah = 371
Percobaan #552: Waktu = 28 ms, Langkah = 412
Percobaan #553: Waktu = 28 ms, Langkah = 383
Percobaan #554: Waktu = 27 ms, Langkah = 408
Percobaan #555: Waktu = 32 ms, Langkah = 420
Percobaan #556: Waktu = 31 ms, Langkah = 420
Percobaan #557: Waktu = 26 ms, Langkah = 365
Percobaan #558: Waktu = 27 ms, Langkah = 427
Percobaan #559: Waktu = 30 ms, Langkah = 418
Percobaan #560: Waktu = 32 ms, Langkah = 413
Percobaan #561: Waktu = 37 ms, Langkah = 419
Percobaan #562: Waktu = 32 ms, Langkah = 399
Percobaan #563: Waktu = 25 ms, Langkah = 389
Percobaan #564: Waktu = 30 ms, Langkah = 426
Percobaan #565: Waktu = 29 ms, Langkah = 459
Percobaan #566: Waktu = 34 ms, Langkah = 395
Percobaan #567: Waktu = 31 ms, Langkah = 413
Percobaan #568: Waktu = 27 ms, Langkah = 410
Percobaan #569: Waktu = 29 ms, Langkah = 421
Percobaan #570: Waktu = 38 ms, Langkah = 425
Percobaan #571: Waktu = 34 ms, Langkah = 472
Percobaan #572: Waktu = 32 ms, Langkah = 443
Percobaan #573: Waktu = 33 ms, Langkah = 404
Percobaan #574: Waktu = 37 ms, Langkah = 411
Percobaan #575: Waktu = 37 ms, Langkah = 442
Percobaan #576: Waktu = 27 ms, Langkah = 373
Percobaan #577: Waktu = 30 ms, Langkah = 447
Percobaan #578: Waktu = 27 ms, Langkah = 428
Percobaan #579: Waktu = 28 ms, Langkah = 379
Percobaan #580: Waktu = 28 ms, Langkah = 422
Percobaan #581: Waktu = 30 ms, Langkah = 433
Percobaan #582: Waktu = 27 ms, Langkah = 415
Percobaan #583: Waktu = 26 ms, Langkah = 373
Percobaan #584: Waktu = 27 ms, Langkah = 405
Percobaan #585: Waktu = 30 ms, Langkah = 424
Percobaan #586: Waktu = 28 ms, Langkah = 395
Percobaan #587: Waktu = 31 ms, Langkah = 456
Percobaan #588: Waktu = 24 ms, Langkah = 366
Percobaan #589: Waktu = 30 ms, Langkah = 409
Percobaan #590: Waktu = 28 ms, Langkah = 419
Percobaan #591: Waktu = 42 ms, Langkah = 376
Percobaan #592: Waktu = 29 ms, Langkah = 400
Percobaan #593: Waktu = 26 ms, Langkah = 384
Percobaan #594: Waktu = 28 ms, Langkah = 380
Percobaan #595: Waktu = 28 ms, Langkah = 418
Percobaan #596: Waktu = 26 ms, Langkah = 412
Percobaan #597: Waktu = 25 ms, Langkah = 391
Percobaan #598: Waktu = 26 ms, Langkah = 399
Percobaan #599: Waktu = 26 ms, Langkah = 419
Percobaan #600: Waktu = 26 ms, Langkah = 386
Percobaan #601: Waktu = 33 ms, Langkah = 452
Percobaan #602: Waktu = 25 ms, Langkah = 361
Percobaan #603: Waktu = 27 ms, Langkah = 388
Percobaan #604: Waktu = 29 ms, Langkah = 376
Percobaan #605: Waktu = 26 ms, Langkah = 393
Percobaan #606: Waktu = 28 ms, Langkah = 443
Percobaan #607: Waktu = 29 ms, Langkah = 393
Percobaan #608: Waktu = 26 ms, Langkah = 399
Percobaan #609: Waktu = 28 ms, Langkah = 399
Percobaan #610: Waktu = 27 ms, Langkah = 434
Percobaan #611: Waktu = 31 ms, Langkah = 461
Percobaan #612: Waktu = 28 ms, Langkah = 398
Percobaan #613: Waktu = 24 ms, Langkah = 373
Percobaan #614: Waktu = 27 ms, Langkah = 391
Percobaan #615: Waktu = 36 ms, Langkah = 401
Percobaan #616: Waktu = 27 ms, Langkah = 388
Percobaan #617: Waktu = 26 ms, Langkah = 415
Percobaan #618: Waktu = 27 ms, Langkah = 422
Percobaan #619: Waktu = 27 ms, Langkah = 406
Percobaan #620: Waktu = 28 ms, Langkah = 424
Percobaan #621: Waktu = 26 ms, Langkah = 419
Percobaan #622: Waktu = 27 ms, Langkah = 399
Percobaan #623: Waktu = 28 ms, Langkah = 427
Percobaan #624: Waktu = 26 ms, Langkah = 417
Percobaan #625: Waktu = 29 ms, Langkah = 435
Percobaan #626: Waktu = 28 ms, Langkah = 436
Percobaan #627: Waktu = 27 ms, Langkah = 421
Percobaan #628: Waktu = 26 ms, Langkah = 403
Percobaan #629: Waktu = 29 ms, Langkah = 405
Percobaan #630: Waktu = 24 ms, Langkah = 376
Percobaan #631: Waktu = 31 ms, Langkah = 437
Percobaan #632: Waktu = 24 ms, Langkah = 400
Percobaan #633: Waktu = 29 ms, Langkah = 417
Percobaan #634: Waktu = 26 ms, Langkah = 410
Percobaan #635: Waktu = 28 ms, Langkah = 413
Percobaan #636: Waktu = 27 ms, Langkah = 405
Percobaan #637: Waktu = 23 ms, Langkah = 399
Percobaan #638: Waktu = 28 ms, Langkah = 449
Percobaan #639: Waktu = 29 ms, Langkah = 412
Percobaan #640: Waktu = 26 ms, Langkah = 391
Percobaan #641: Waktu = 26 ms, Langkah = 377
Percobaan #642: Waktu = 29 ms, Langkah = 402
Percobaan #643: Waktu = 28 ms, Langkah = 401
Percobaan #644: Waktu = 29 ms, Langkah = 387
Percobaan #645: Waktu = 28 ms, Langkah = 418
Percobaan #646: Waktu = 31 ms, Langkah = 478
Percobaan #647: Waktu = 29 ms, Langkah = 448
Percobaan #648: Waktu = 34 ms, Langkah = 460
Percobaan #649: Waktu = 29 ms, Langkah = 445
Percobaan #650: Waktu = 23 ms, Langkah = 371
Percobaan #651: Waktu = 27 ms, Langkah = 437
Percobaan #652: Waktu = 26 ms, Langkah = 380
Percobaan #653: Waktu = 25 ms, Langkah = 426
Percobaan #654: Waktu = 26 ms, Langkah = 436
Percobaan #655: Waktu = 29 ms, Langkah = 405
Percobaan #656: Waktu = 29 ms, Langkah = 449
Percobaan #657: Waktu = 27 ms, Langkah = 400
Percobaan #658: Waktu = 23 ms, Langkah = 388
Percobaan #659: Waktu = 24 ms, Langkah = 365
Percobaan #660: Waktu = 22 ms, Langkah = 372
Percobaan #661: Waktu = 27 ms, Langkah = 407
Percobaan #662: Waktu = 33 ms, Langkah = 442
Percobaan #663: Waktu = 36 ms, Langkah = 414
Percobaan #664: Waktu = 24 ms, Langkah = 368
Percobaan #665: Waktu = 22 ms, Langkah = 342
Percobaan #666: Waktu = 25 ms, Langkah = 402
Percobaan #667: Waktu = 25 ms, Langkah = 428
Percobaan #668: Waktu = 26 ms, Langkah = 390
Percobaan #669: Waktu = 22 ms, Langkah = 386
Percobaan #670: Waktu = 28 ms, Langkah = 410
Percobaan #671: Waktu = 27 ms, Langkah = 405
Percobaan #672: Waktu = 24 ms, Langkah = 377
Percobaan #673: Waktu = 26 ms, Langkah = 413
Percobaan #674: Waktu = 27 ms, Langkah = 349
Percobaan #675: Waktu = 26 ms, Langkah = 389
Percobaan #676: Waktu = 26 ms, Langkah = 378
Percobaan #677: Waktu = 24 ms, Langkah = 390
Percobaan #678: Waktu = 29 ms, Langkah = 446
Percobaan #679: Waktu = 31 ms, Langkah = 432
Percobaan #680: Waktu = 31 ms, Langkah = 423
Percobaan #681: Waktu = 24 ms, Langkah = 386
Percobaan #682: Waktu = 34 ms, Langkah = 416
Percobaan #683: Waktu = 26 ms, Langkah = 421
Percobaan #684: Waktu = 30 ms, Langkah = 473
Percobaan #685: Waktu = 27 ms, Langkah = 406
Percobaan #686: Waktu = 29 ms, Langkah = 422
Percobaan #687: Waktu = 26 ms, Langkah = 402
